area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,churn,servicesAvailed_years,day_rate,eve_rate,night_rate,intl_rate
510,0,1,17,186.9,94,240.0,138,200.9,64,5.8,3,1,0,14.0,0.169983948635634,0.08499999999999999,0.044997511199601783,0.27068965517241383
510,0,0,0,194.0,118,242.0,114,146.3,108,12.1,4,1,0,10.0,0.16999999999999998,0.085,0.04497607655502392,0.2702479338842975
510,0,0,0,234.8,89,106.8,131,178.5,122,9.9,6,0,0,5.0,0.17001703577512778,0.0850187265917603,0.0449859943977591,0.26969696969696966
510,0,0,0,123.7,96,103.0,80,189.4,82,13.1,4,1,0,13.0,0.17000808407437348,0.08504854368932038,0.044984160506863775,0.2702290076335878
510,0,0,0,173.9,103,276.4,83,190.8,113,15.3,5,0,0,14.0,0.16998274870615296,0.08498552821997106,0.045020964360587,0.2699346405228758
510,0,1,41,130.9,115,203.4,110,171.7,68,12.4,4,1,0,6.0,0.1699770817417876,0.08500491642084562,0.04502038439138032,0.2701612903225806
415,0,0,0,314.6,102,169.8,86,285.1,100,5.7,3,2,1,6.0,0.16999364272091544,0.08498233215547703,0.0450017537706068,0.27017543859649124
510,0,0,0,227.9,78,207.5,115,211.7,100,12.1,5,1,0,7.0,0.16998683633172446,0.08501204819277108,0.045016532829475674,0.2702479338842975
510,0,0,0,95.5,92,163.7,63,264.2,118,6.6,6,2,0,20.0,0.1700523560209424,0.08497251069028712,0.04500378501135504,0.2696969696969697
408,0,0,0,185.3,127,208.0,73,206.1,124,15.1,3,1,0,13.0,0.1699946033459255,0.08499999999999999,0.044978165938864625,0.27019867549668874
415,0,0,0,146.3,133,202.7,95,234.7,103,13.1,3,1,0,12.0,0.16999316473000683,0.085002466699556,0.04499360886237751,0.2702290076335878
510,0,1,16,184.0,99,76.4,134,185.1,96,12.7,3,2,0,8.0,0.17,0.08494764397905759,0.04500270124257159,0.27007874015748035
415,0,0,0,105.8,110,43.9,88,189.6,87,13.1,5,0,0,7.0,0.17003780718336484,0.08496583143507973,0.044989451476793244,0.2702290076335878
415,0,0,0,178.0,110,153.8,64,236.6,105,11.7,4,1,0,11.0,0.17,0.08498049414824446,0.045012679628064246,0.2700854700854701
510,0,1,24,149.4,74,123.9,72,174.3,84,10.1,6,1,0,6.0,0.17001338688085674,0.08498789346246972,0.044979919678714855,0.2702970297029703
510,0,0,0,209.4,104,132.5,78,149.4,123,11.3,3,2,0,12.0,0.17000955109837632,0.0849811320754717,0.044979919678714855,0.26991150442477874
415,0,0,0,172.1,105,211.7,99,182.2,105,11.6,6,1,0,6.0,0.17001743172574085,0.08497874350495985,0.04500548847420417,0.26982758620689656
510,1,0,0,169.3,82,217.9,147,184.2,77,9.4,9,1,0,12.0,0.16999409332545776,0.08499311610830655,0.04500542888165038,0.2702127659574468
415,0,0,0,119.1,117,287.7,136,223.0,100,12.2,4,0,0,12.0,0.1700251889168766,0.08498435870698645,0.045022421524663674,0.269672131147541
415,0,0,0,194.2,147,173.4,87,268.7,114,5.5,2,2,0,5.0,0.1699794026776519,0.08500576701268743,0.044994417566058806,0.27090909090909093
510,0,0,0,198.8,56,230.1,73,119.8,81,9.9,3,2,0,10.0,0.17002012072434605,0.08500651890482398,0.04499165275459098,0.26969696969696966
408,1,0,0,167.7,94,93.7,121,241.3,115,13.4,1,3,1,10.0,0.17000596302921886,0.08495197438633938,0.045006216328222125,0.2701492537313433
415,0,0,0,202.2,86,216.8,93,239.4,99,11.8,2,2,0,7.0,0.16998021760633036,0.08500922509225092,0.044987468671679194,0.2703389830508474
408,0,0,0,322.5,106,204.6,93,186.2,128,9.4,4,2,1,7.0,0.17001550387596898,0.08499511241446726,0.04500537056928035,0.2702127659574468
510,0,0,0,216.2,107,215.6,84,138.4,127,10.2,3,0,0,8.0,0.16998149861239595,0.08501855287569572,0.045014450867052025,0.26960784313725494
415,0,0,0,76.4,116,115.6,74,226.3,94,9.4,3,3,0,9.0,0.1700261780104712,0.08503460207612457,0.04498453380468404,0.2702127659574468
510,0,0,0,72.7,75,208.6,117,65.8,71,9.9,3,1,0,2.0,0.17001375515818432,0.08499520613614574,0.044984802431610946,0.26969696969696966
415,0,1,31,210.4,100,225.5,97,168.7,120,9.7,4,0,0,7.0,0.17000950570342208,0.08501108647450112,0.044991108476585655,0.2701030927835052
510,1,1,33,127.2,93,162.9,104,247.4,109,8.1,13,0,0,5.0,0.16996855345911951,0.08502148557397175,0.04498787388843978,0.27037037037037037
510,0,1,28,201.8,79,304.9,128,225.6,133,11.9,8,1,0,9.0,0.17001982160555004,0.08501147917349952,0.044991134751773056,0.26974789915966385
415,0,1,17,219.5,78,222.1,94,188.3,92,16.1,5,1,0,7.0,0.17002277904328017,0.085006753714543,0.04498141263940521,0.27018633540372666
408,0,0,0,99.3,112,270.5,136,225.3,94,9.0,6,3,0,9.0,0.16998992950654582,0.08499075785582255,0.045006657789613845,0.27
415,0,0,0,239.2,114,150.0,115,160.8,81,10.3,2,5,0,6.0,0.16998327759197324,0.085,0.045024875621890545,0.2699029126213592
415,1,0,0,120.9,58,235.0,88,95.1,130,11.4,11,2,0,6.0,0.16997518610421836,0.08502127659574468,0.04500525762355416,0.27017543859649124
408,0,0,0,224.7,81,129.4,112,167.6,109,15.8,6,1,0,8.0,0.17000445037828218,0.08500772797527048,0.044988066825775656,0.27025316455696197
408,0,1,19,176.6,88,162.7,66,215.5,98,14.6,6,1,0,12.0,0.16998867497168743,0.08500307314074985,0.04501160092807424,0.26986301369863014
415,0,1,51,283.9,98,192.0,109,196.3,85,10.0,4,1,0,12.0,0.16998943289890808,0.085,0.04498217014773306,0.27
415,0,0,0,180.6,92,190.9,114,295.6,125,10.3,4,1,1,8.0,0.1699889258028793,0.08501833420639078,0.04499323410013532,0.2699029126213592
415,0,1,31,125.9,101,196.4,102,252.7,75,10.3,4,1,0,6.0,0.1699761715647339,0.084979633401222,0.04499406410763752,0.2699029126213592
408,0,0,0,237.6,79,192.4,107,207.4,111,9.1,9,0,0,12.0,0.1699915824915825,0.08497920997920999,0.04498553519768563,0.2703296703296703
415,0,0,0,198.4,91,264.7,106,111.4,101,9.2,2,2,0,11.0,0.17001008064516127,0.08500188893086513,0.044973070017953316,0.26956521739130435
408,0,0,0,274.3,110,52.9,109,246.1,119,10.9,5,0,0,14.0,0.16999635435654392,0.08506616257088848,0.044981714750101584,0.2697247706422018
408,1,0,0,199.6,89,211.4,96,72.4,84,11.0,4,3,1,11.0,0.16998997995991985,0.08500473036896877,0.04502762430939226,0.27
510,0,0,0,217.7,91,273.5,74,226.9,99,9.6,3,3,0,12.0,0.1700045934772623,0.0850091407678245,0.04499779638607316,0.26979166666666665
415,0,0,0,134.7,96,235.9,90,260.2,113,7.6,6,3,0,6.0,0.17000742390497403,0.08499364137346334,0.04500384319754036,0.26973684210526316
415,0,1,24,212.7,73,257.5,103,227.8,119,9.7,13,2,0,10.0,0.1700047014574518,0.08500970873786408,0.04499561018437225,0.2701030927835052
510,0,0,0,256.3,135,180.2,106,187.3,135,6.2,7,2,0,6.0,0.16999609832227858,0.08501664816870146,0.04500800854244527,0.2693548387096774
408,0,0,0,183.6,133,120.7,98,215.1,112,12.7,2,1,0,9.0,0.16998910675381265,0.08500414250207125,0.04500232450023245,0.27007874015748035
415,0,0,0,176.2,90,196.0,115,263.9,95,9.2,4,1,0,13.0,0.1699772985244041,0.085,0.045017051913603646,0.26956521739130435
415,0,1,37,205.0,94,165.4,103,185.0,81,11.7,8,1,0,11.0,0.17,0.08500604594921403,0.04497297297297297,0.2700854700854701
408,0,0,0,267.9,114,223.0,74,262.7,90,11.3,3,3,1,8.0,0.16998880179171333,0.08502242152466367,0.0449942900647126,0.26991150442477874
415,0,0,0,179.2,111,175.2,130,228.6,92,9.9,6,2,0,14.0,0.1699776785714286,0.08498858447488586,0.04501312335958005,0.26969696969696966
415,0,0,0,149.4,145,196.5,105,209.5,108,14.9,3,1,0,5.0,0.17001338688085674,0.08498727735368956,0.04501193317422434,0.2697986577181208
510,0,1,38,163.6,132,146.7,113,345.8,115,13.1,3,3,0,6.0,0.1699877750611247,0.08500340831629176,0.04499710815500289,0.2702290076335878
408,0,0,0,207.6,71,152.7,94,217.8,125,12.4,13,1,0,4.0,0.169990366088632,0.08500327439423708,0.04499540863177227,0.2701612903225806
510,0,0,0,165.4,108,183.7,103,80.2,108,8.9,4,3,0,13.0,0.17001209189842806,0.0849755035383778,0.04501246882793017,0.2696629213483146
415,0,0,0,209.8,114,171.3,82,154.6,119,9.9,9,4,0,4.0,0.1700190657769304,0.08499708114419148,0.04501940491591203,0.26969696969696966
415,0,1,27,220.1,128,268.2,133,146.5,80,11.1,3,0,0,10.0,0.17001363016810542,0.08501118568232663,0.04498293515358362,0.2702702702702703
510,0,0,0,141.3,72,154.3,95,210.6,91,8.2,5,1,0,7.0,0.16999292285916487,0.0850291639662994,0.045014245014245016,0.26951219512195124
408,0,0,0,196.5,89,241.3,123,143.2,105,4.0,7,0,0,4.0,0.17002544529262084,0.08499792789059263,0.04497206703910615,0.27
510,1,0,0,180.9,114,209.5,118,249.9,105,7.4,4,2,0,11.0,0.16998341625207297,0.08501193317422434,0.04501800720288115,0.27027027027027023
408,0,0,0,105.0,150,251.6,90,258.0,93,14.9,5,0,0,10.0,0.17,0.08501589825119238,0.045,0.2697986577181208
510,0,0,0,271.4,119,190.4,102,284.7,118,11.1,6,4,1,8.0,0.17000736919675757,0.08497899159663864,0.04499473129610116,0.2702702702702703
510,0,1,43,206.7,79,174.6,122,241.5,80,10.9,3,1,0,12.0,0.17000483792936624,0.0849942726231386,0.0450103519668737,0.2697247706422018
408,0,0,0,166.8,109,236.0,117,307.6,77,9.3,1,1,0,13.0,0.1700239808153477,0.08499999999999999,0.04499349804941482,0.2698924731182795
415,0,0,0,204.9,107,135.2,102,208.2,106,10.4,3,5,0,9.0,0.16998535871156661,0.08498520710059172,0.045004803073967335,0.2701923076923077
415,0,1,15,154.6,128,245.6,106,148.6,90,9.1,4,1,0,11.0,0.16998706338939198,0.08501628664495114,0.04502018842530283,0.2703296703296703
415,0,0,0,127.0,107,323.2,75,143.9,127,7.5,2,1,0,11.0,0.17,0.08499381188118812,0.04503127171646977,0.27066666666666667
415,1,0,0,267.4,78,204.2,85,111.7,146,5.9,4,1,0,11.0,0.17000747943156322,0.08501469147894221,0.0450313339301701,0.2694915254237288
415,0,0,0,281.0,66,160.6,108,77.9,74,0.0,0,1,0,5.0,0.17,0.08499377334993774,0.04505776636713735,0.0
510,0,1,33,270.8,96,220.4,110,169.9,104,11.8,8,4,0,10.0,0.17001477104874446,0.08498185117967332,0.045026486168334316,0.2703389830508474
408,0,0,0,171.2,82,185.6,102,203.3,64,10.2,7,1,0,3.0,0.1699766355140187,0.08502155172413793,0.04500737825873094,0.26960784313725494
510,0,0,0,124.1,82,202.6,120,289.6,119,6.7,8,3,0,7.0,0.17002417405318293,0.08499506416584403,0.044993093922651925,0.2701492537313433
415,0,0,0,162.8,113,290.3,111,114.9,140,7.2,3,1,0,11.0,0.17002457002457,0.08501550120564932,0.04499564838990426,0.26944444444444443
408,0,0,0,146.3,84,255.9,113,45.0,117,8.0,12,1,0,4.0,0.16999316473000683,0.08499413833528723,0.04511111111111111,0.27
415,0,0,0,254.8,85,143.4,80,153.9,102,15.0,7,2,0,6.0,0.17001569858712715,0.08500697350069734,0.04502923976608187,0.26999999999999996
408,0,1,26,254.9,108,243.2,135,190.8,95,5.4,3,2,0,6.0,0.1699882306786975,0.08499177631578948,0.045020964360587,0.27037037037037037
510,0,1,31,107.7,124,188.9,104,196.2,98,8.9,3,0,0,9.0,0.17000928505106777,0.0850185283218634,0.04500509683995923,0.2696629213483146
408,0,0,0,158.8,75,264.8,91,270.0,77,7.6,7,1,0,11.0,0.17002518891687657,0.08500755287009064,0.045,0.26973684210526316
415,0,0,0,182.9,113,239.6,85,229.8,104,5.5,4,2,0,9.0,0.16998359759431383,0.08501669449081804,0.04499564838990426,0.27090909090909093
415,0,0,0,198.5,112,42.5,90,179.2,124,12.4,5,0,0,9.0,0.17002518891687657,0.08494117647058823,0.04497767857142858,0.2701612903225806
415,0,0,0,178.4,72,233.6,134,179.4,91,12.0,2,0,0,10.0,0.17001121076233183,0.08501712328767123,0.04498327759197324,0.27
510,0,0,0,110.9,91,158.5,115,207.5,131,6.2,5,1,0,7.0,0.16997294860234446,0.08498422712933755,0.04501204819277108,0.2693548387096774
415,0,1,27,166.9,85,221.2,92,197.3,97,12.3,4,1,1,9.0,0.16998202516476932,0.08499095840867993,0.04500760263558034,0.26991869918699185
415,1,0,0,244.8,91,60.8,105,176.7,110,10.7,3,2,0,14.0,0.17001633986928102,0.08503289473684211,0.04499151103565365,0.27009345794392525
510,0,0,0,120.8,96,169.8,101,194.1,63,11.9,3,4,1,8.0,0.17003311258278145,0.08498233215547703,0.04497681607418857,0.26974789915966385
415,0,0,0,165.3,118,210.0,101,187.2,93,8.5,3,2,0,9.0,0.16999395039322443,0.085,0.04497863247863248,0.27058823529411763
415,0,0,0,126.7,113,155.5,131,206.2,112,14.4,7,2,0,10.0,0.17000789265982635,0.08501607717041801,0.04500484966052376,0.2701388888888889
408,0,1,35,215.9,106,200.6,107,195.4,107,15.5,7,0,0,9.0,0.16998610467809172,0.0849950149551346,0.04498464687819856,0.2703225806451613
415,0,0,0,140.1,132,209.6,126,264.1,77,8.0,2,1,0,10.0,0.17002141327623127,0.08501908396946566,0.04498296099962135,0.27
415,0,1,32,209.9,113,249.8,104,224.2,92,8.7,7,1,0,7.0,0.16998570747975225,0.08498799039231385,0.045004460303300624,0.2701149425287357
510,1,1,29,139.8,114,138.2,91,221.0,88,5.5,6,0,0,6.0,0.1700286123032904,0.08502170767004343,0.04502262443438914,0.27090909090909093
510,0,0,0,321.6,107,251.6,115,141.1,158,11.3,3,2,1,2.0,0.16999378109452737,0.08501589825119238,0.04500354358610914,0.26991150442477874
510,0,0,0,166.6,61,218.8,107,208.3,131,8.2,6,7,0,12.0,0.16998799519807925,0.0850091407678245,0.04498319731156984,0.26951219512195124
415,0,0,0,214.2,90,196.8,78,157.9,112,5.9,8,0,0,6.0,0.1699813258636788,0.08501016260162601,0.045028499050031666,0.2694915254237288
415,0,0,0,260.0,123,210.5,127,234.7,70,9.0,3,1,1,5.0,0.17,0.08498812351543943,0.04499360886237751,0.27
415,0,0,0,191.9,113,70.9,87,204.8,107,13.4,4,4,1,13.0,0.16998436685773838,0.085049365303244,0.04501953125,0.2701492537313433
408,0,0,0,213.0,95,188.8,104,136.2,89,13.5,3,0,0,6.0,0.17,0.08501059322033898,0.045007342143906025,0.27037037037037037
415,0,1,24,118.1,83,109.6,72,245.5,73,16.9,2,1,0,10.0,0.17002540220152412,0.08503649635036498,0.045010183299389,0.2698224852071006
408,0,0,0,190.2,89,166.4,108,219.8,73,15.0,4,6,0,2.0,0.1699789695057834,0.08497596153846154,0.04499545040946315,0.26999999999999996
415,0,1,25,82.2,95,163.3,109,264.9,104,5.1,6,0,0,11.0,0.16995133819951339,0.08499693815064299,0.04499811249528124,0.27058823529411763
415,0,1,32,163.8,80,177.8,123,190.4,106,8.1,5,0,0,4.0,0.17002442002442003,0.08498312710911135,0.04501050420168067,0.27037037037037037
415,0,0,0,267.8,145,316.4,121,208.6,91,14.4,11,5,1,10.0,0.17001493651979088,0.08498735777496841,0.045014381591562805,0.2701388888888889
510,0,0,0,159.8,91,120.4,86,163.0,93,10.6,3,2,0,4.0,0.1700250312891114,0.08496677740863787,0.04503067484662577,0.269811320754717
408,0,1,24,214.3,129,289.8,55,312.5,130,10.6,4,1,0,4.0,0.1699953336444237,0.08498964803312628,0.044992000000000004,0.269811320754717
510,0,0,0,287.3,123,288.0,114,266.0,112,10.5,4,0,1,15.0,0.16999651931778628,0.085,0.045000000000000005,0.2704761904761905
408,0,0,0,101.2,122,141.6,87,198.5,124,7.5,3,2,0,13.0,0.16996047430830039,0.08502824858757062,0.04498740554156171,0.27066666666666667
415,0,0,0,102.8,74,281.7,125,228.1,113,13.2,5,2,0,9.0,0.17003891050583658,0.08498402555910543,0.04498027181060938,0.2696969696969697
415,0,0,0,109.1,97,115.7,96,295.8,84,8.3,6,0,0,6.0,0.1700274977085243,0.08496110630942091,0.04499661933739013,0.26987951807228916
408,0,0,0,215.9,67,217.0,108,342.8,130,5.2,2,1,0,4.0,0.16998610467809172,0.08502304147465438,0.045011668611435234,0.2692307692307692
415,0,0,0,203.4,110,128.7,97,190.5,113,11.0,4,1,0,10.0,0.17000983284169124,0.085003885003885,0.04498687664041995,0.27
510,0,0,0,110.1,113,169.0,59,166.7,94,9.2,2,1,0,12.0,0.17002724795640325,0.08502958579881656,0.04499100179964007,0.26956521739130435
415,0,0,0,111.0,51,219.8,84,202.0,89,4.4,14,1,0,5.0,0.17,0.08498635122838943,0.045,0.27045454545454545
415,0,0,0,239.9,121,142.3,51,364.3,106,9.3,5,1,0,7.0,0.16998749478949562,0.08503162333099086,0.04499039253362613,0.2698924731182795
415,0,0,0,144.8,107,112.5,66,218.7,79,13.8,3,1,0,0.0,0.17002762430939225,0.08497777777777778,0.044993141289437585,0.2702898550724638
408,0,0,0,135.4,134,205.9,85,204.0,103,7.9,4,1,0,5.0,0.17001477104874446,0.08499271491015056,0.045,0.26962025316455696
415,0,0,0,84.2,134,80.8,103,196.1,79,10.8,2,1,0,4.0,0.16995249406175772,0.08502475247524753,0.044977052524222336,0.27037037037037037
415,0,0,0,209.1,127,106.1,80,179.6,90,14.0,6,0,0,12.0,0.17001434720229555,0.08501413760603205,0.04498886414253898,0.26999999999999996
415,0,1,24,130.1,117,196.0,61,139.3,123,11.4,5,0,0,7.0,0.17002305918524213,0.085,0.04501076812634601,0.27017543859649124
510,0,1,24,175.8,139,155.0,98,180.7,64,7.8,5,2,0,17.0,0.17002275312855517,0.08503225806451613,0.04499169894853349,0.2705128205128205
415,0,0,0,241.9,104,145.2,112,214.5,105,6.6,5,1,0,2.0,0.16998759818106654,0.0849862258953168,0.04498834498834499,0.2696969696969697
415,0,0,0,136.7,106,228.6,105,265.3,114,9.8,4,0,0,6.0,0.1700073152889539,0.08499562554680665,0.04500565397663023,0.2704081632653061
510,0,0,0,67.7,68,195.7,86,236.5,137,12.0,2,1,0,6.0,0.17001477104874446,0.08497700562084824,0.04498942917547569,0.27
415,0,0,0,200.4,87,309.2,105,152.1,118,10.0,2,1,0,6.0,0.17000998003992016,0.08499353169469599,0.04497041420118343,0.27
510,1,0,0,125.8,103,207.7,96,207.4,143,14.1,4,1,1,6.0,0.17003179650238476,0.08497833413577274,0.04498553519768563,0.2702127659574468
408,0,0,0,128.2,87,133.2,105,177.6,123,11.2,2,1,0,17.0,0.1699687987519501,0.084984984984985,0.044988738738738744,0.2696428571428572
408,0,0,0,226.3,88,223.0,107,255.6,92,13.0,3,4,0,7.0,0.16999558108705257,0.08502242152466367,0.04499217527386542,0.26999999999999996
510,0,1,37,162.3,107,233.9,115,277.4,94,9.2,4,0,0,8.0,0.16999383857054837,0.08499358700299273,0.04498918529199712,0.26956521739130435
415,0,0,0,224.4,121,147.9,97,183.8,74,6.7,2,2,0,6.0,0.17000891265597146,0.08498985801217038,0.04499455930359086,0.2701492537313433
415,0,0,0,120.5,127,189.7,52,270.1,107,14.3,2,1,0,11.0,0.17004149377593358,0.08497627833421192,0.04498333950388745,0.2699300699300699
408,0,0,0,91.1,90,179.3,115,300.7,89,11.9,8,2,0,5.0,0.17003293084522503,0.08499721137757947,0.044995011639507816,0.26974789915966385
415,0,0,0,168.8,137,241.4,107,204.8,106,15.5,4,0,0,10.0,0.17002369668246445,0.08500414250207125,0.04501953125,0.2703225806451613
510,0,0,0,153.5,81,287.3,115,230.2,85,6.5,5,2,0,5.0,0.1700325732899023,0.08499825965889314,0.04500434404865335,0.27076923076923076
415,0,0,0,226.2,88,140.3,114,208.9,110,6.4,2,0,0,10.0,0.1699823165340407,0.08503207412687099,0.044997606510292006,0.27031249999999996
510,0,0,0,191.9,107,206.9,127,272.0,88,12.6,2,1,0,11.0,0.16998436685773838,0.08501691638472691,0.045,0.2698412698412698
415,0,1,28,167.9,147,190.7,105,193.0,103,9.2,6,4,1,7.0,0.16998213222156044,0.0850026219192449,0.04502590673575129,0.26956521739130435
415,0,0,0,180.0,88,145.0,77,233.7,120,11.5,6,2,0,10.0,0.17,0.08503448275862069,0.04501497646555413,0.27043478260869563
408,0,0,0,257.4,67,261.1,91,204.4,107,13.4,5,2,1,4.0,0.17000777000777,0.08498659517426273,0.04500978473581213,0.2701492537313433
415,0,1,28,174.4,75,169.9,80,201.6,130,11.0,4,1,0,12.0,0.17001146788990823,0.08499117127722189,0.044990079365079365,0.27
408,0,0,0,159.7,83,155.4,121,255.7,114,8.4,3,1,0,8.0,0.17000626174076394,0.08500643500643501,0.045013687915526006,0.2702380952380952
408,0,0,0,237.2,124,222.6,87,173.3,81,11.0,3,1,0,7.0,0.1699831365935919,0.08499550763701708,0.04500865551067513,0.27
415,0,0,0,103.0,129,242.3,103,170.2,89,7.9,3,1,0,9.0,0.17,0.08501857201815931,0.04500587544065805,0.26962025316455696
415,0,0,0,153.8,89,234.0,89,196.3,77,11.6,2,4,0,8.0,0.17002600780234067,0.085,0.04498217014773306,0.26982758620689656
415,0,0,0,205.1,86,160.5,95,149.5,142,10.7,2,3,0,4.0,0.17001462701121403,0.08498442367601246,0.04501672240802676,0.27009345794392525
415,0,1,39,175.7,93,187.2,94,225.5,118,8.6,3,2,0,11.0,0.17000569151963577,0.08498931623931624,0.04501108647450111,0.2697674418604651
510,0,0,0,155.9,123,224.2,112,221.0,116,8.6,8,2,0,13.0,0.16998075689544578,0.08501338090990188,0.04502262443438914,0.2697674418604651
415,0,1,34,154.4,109,221.4,142,208.5,103,10.3,5,0,0,10.0,0.17001295336787564,0.08500451671183379,0.04498800959232614,0.2699029126213592
415,0,1,23,209.7,73,183.6,63,205.5,111,7.1,3,2,0,6.0,0.17000476871721507,0.08502178649237473,0.045012165450121655,0.27042253521126763
415,1,0,0,150.0,69,285.9,73,190.6,121,9.4,15,0,0,12.0,0.17,0.08499475341028333,0.045015739769150055,0.2702127659574468
510,0,1,23,232.4,97,186.0,88,190.5,128,12.3,3,3,0,8.0,0.17000860585197933,0.085,0.04498687664041995,0.26991869918699185
408,0,0,0,165.4,100,115.7,87,193.8,118,12.8,5,2,0,5.0,0.17001209189842806,0.08496110630942091,0.04499484004127967,0.27031249999999996
415,0,0,0,199.2,106,187.3,12,214.0,85,13.3,3,3,0,0.0,0.16997991967871487,0.08499733048585156,0.045000000000000005,0.2699248120300752
408,0,0,0,217.6,81,320.5,51,150.7,110,4.2,3,0,0,8.0,0.16999080882352943,0.08499219968798752,0.04499004644990047,0.26904761904761904
415,0,0,0,212.1,95,150.1,88,219.8,111,7.7,2,3,0,9.0,0.17001414427157002,0.08500999333777481,0.04499545040946315,0.2701298701298701
415,0,1,30,154.0,75,165.8,97,270.0,83,10.8,5,1,0,12.0,0.16999999999999998,0.08498190591073582,0.045,0.27037037037037037
408,0,1,31,193.8,130,202.6,98,191.2,102,13.3,2,1,0,1.0,0.17002063983488133,0.08499506416584403,0.04497907949790795,0.2699248120300752
415,0,0,0,175.4,130,248.1,105,122.4,85,12.2,4,0,0,6.0,0.17001140250855187,0.08500604594921403,0.04501633986928104,0.269672131147541
510,0,1,22,152.0,63,258.8,131,263.2,109,15.7,5,2,1,4.0,0.17,0.08500772797527048,0.044984802431610946,0.270063694267516
408,0,0,0,230.2,147,186.7,121,128.4,100,9.2,3,0,0,4.0,0.16998262380538665,0.08500267809319764,0.04501557632398754,0.26956521739130435
408,0,1,33,174.9,103,248.2,105,164.6,116,13.5,3,1,1,10.0,0.1699828473413379,0.08501208702659147,0.045018226002430134,0.27037037037037037
415,0,0,0,190.2,68,262.2,64,130.0,92,8.8,4,0,0,8.0,0.1699789695057834,0.08501144164759726,0.045,0.27045454545454545
